nh,year,villid,thanaid,agehead,sexhead,educhead,famsize,hhland,hhasset,expfd,expnfd,exptot,dmmfd,dfmfd,weight,vaccess,pcirr,rice,wheat,milk,potato,egg,oil,lexptot,lnland,vill,progvillf,progvillm,ps98,blockf1,ps99,blockf2,comsup,_pscore,_treated,_support,_weight,_lexptot,_id,_n1,_nn,_pdif
293035,1,3,29,29,1,0,4,4,22438.76172,3226.756104,579.4084473,3806.164551,0,0,4.800000191,1,0.75,9.022420883,6.428474903,6.766815662,6.105305672,1.691703916,37.89416885,8.24464035,0.039220713,293,1,0,0.445065623,3,0.16940771,2,1,0.445065623,Untreated,On support,1,,398,,0,
293044,1,3,29,62,1,0,8,3,6787,4008.661621,1989.020508,5997.682129,0,1,0.329411745,1,0.75,9.022420883,6.428474903,6.766815662,6.105305672,1.691703916,37.89416885,8.699295044,0.029558802,293,1,0,0.381009585,2,0.141137543,2,1,0.381009585,Treated,On support,1,7.827321529,737,268,1,0.005612583
293074,1,3,29,45,1,0,5,3,12132,5269.725098,622.546875,5892.271973,0,1,0.329411745,1,0.75,9.022420883,6.428474903,6.766815662,6.105305672,1.691703916,37.89416885,8.681566238,0.029558802,293,1,0,0.413718881,3,0.155672574,2,1,0.413718881,Treated,On support,1,7.989323616,827,358,1,0.01202762
293084,1,3,29,36,1,0,3,6,30937.87695,4356.024902,604.5019531,4960.526855,0,0,0.329411745,1,0.75,9.022420883,6.428474903,6.766815662,6.105305672,1.691703916,37.89416885,8.509469032,0.058268908,293,1,0,0.431297085,3,0.161395079,2,1,0.431297085,Untreated,On support,1,,369,,0,
293094,1,3,29,39,1,9,6,37,56719.45313,1969.594482,818.7844238,2788.378906,0,0,0.329411745,1,0.75,9.022420883,6.428474903,6.766815662,6.105305672,1.691703916,37.89416885,7.9335742,0.314810753,293,1,0,0.197422382,1,0.17359362,2,1,0.197422382,Untreated,On support,1,,54,,0,
293104,1,3,29,52,0,0,1,31,9382,3023.413086,1157.125488,4180.538574,0,1,0.329411745,1,0.75,9.022420883,6.428474903,6.766815662,6.105305672,1.691703916,37.89416885,8.338434219,0.270027131,293,1,0,0.411230253,3,0.020989144,1,1,0.411230253,Treated,On support,1,8.732114792,820,351,1,0.010560318
293124,1,3,29,40,1,0,5,26,11331,2725.131836,442.5500488,3167.681885,0,1,0.329411745,1,0.75,9.022420883,6.428474903,6.766815662,6.105305672,1.691703916,37.89416885,8.061071396,0.23111172,293,1,0,0.423465569,3,0.144281312,2,1,0.423465569,Treated,On support,1,8.290495872,850,381,1,0.010665164
293134,1,3,29,40,1,0,7,48,28597,3093.014648,511.8613281,3604.875977,0,1,0.329411745,1,0.75,9.022420883,6.428474903,6.766815662,6.105305672,1.691703916,37.89416885,8.190320015,0.3920421,293,1,0,0.423465569,3,0.132412769,2,1,0.423465569,Treated,On support,1,8.302966118,851,382,1,0.012088971
293154,1,3,29,30,1,0,3,4,12586.27734,2741.913574,415.708252,3157.621826,0,0,0.329411745,1,0.75,9.022420883,6.428474903,6.766815662,6.105305672,1.691703916,37.89416885,8.057890892,0.039220713,293,1,0,0.443094226,3,0.168476357,2,1,0.443094226,Untreated,On support,1,,395,,0,
301021,1,1,30,55,1,1,9,4,59311.14063,3248.672852,478.1884766,3726.861328,0,1,0.508965611,0,0.550000012,10.60134411,8.120178223,16.91703796,7.173734188,2.706726313,36.540802,8.223589897,0.039220713,301,1,0,0.449331601,3,0.072413489,1,1,0.449331601,Treated,On support,1,9.064885139,916,447,1,0.029712139
301034,1,1,30,45,1,8,6,1,1,5300.672363,4092.79541,9393.467773,0,0,1.214586973,0,0.550000012,10.60134411,8.120178223,16.91703796,7.173734188,2.706726313,36.540802,9.147875786,0.00995033,301,1,0,0.276600714,2,0.097117468,1,1,0.276600714,Untreated,On support,1,,115,,0,
301045,1,1,30,52,1,8,5,1,1,5245.90625,5002.300781,10248.20703,0,0,2.150106907,0,0.550000012,10.60134411,8.120178223,16.91703796,7.173734188,2.706726313,36.540802,9.234955788,0.00995033,301,1,0,0.265033281,2,0.09274834,1,1,0.265033281,Untreated,On support,1,,104,,0,
301054,1,1,30,55,1,0,8,1,1,1917.038818,684.2941895,2601.333008,0,0,1.214586973,0,0.550000012,10.60134411,8.120178223,16.91703796,7.173734188,2.706726313,36.540802,7.864163399,0.00995033,301,1,0,0.478585643,3,0.071537687,1,1,0.478585643,Untreated,On support,1,,445,,0,
301064,1,1,30,35,0,7,4,19,114697.5234,6856.137695,10159.52832,17015.66602,0,1,1.214586973,0,0.550000012,10.60134411,8.120178223,16.91703796,7.173734188,2.706726313,36.540802,9.741948128,0.17395331,301,1,0,0.329652027,2,0.0123111,1,1,0.329652027,Treated,On support,1,8.766804695,646,177,1,0.001434645
301071,1,1,30,55,1,2,10,75,302984.1875,4584.381836,2525.375977,7109.757813,0,1,0.508965611,0,0.550000012,10.60134411,8.120178223,16.91703796,7.173734188,2.706726313,36.540802,8.869363785,0.559615791,301,1,0,0.420350525,3,0.053070617,1,1,0.420350525,Treated,On support,1,8.279212952,842,373,1,0.011659643
301083,1,1,30,40,0,0,4,2,72797.39844,2545.676025,2134.93042,4680.606445,0,1,0.508965611,0,0.550000012,10.60134411,8.120178223,16.91703796,7.173734188,2.706726313,36.540802,8.451396942,0.019802628,301,1,0,0.519818716,3,0.009971836,1,1,0.519818716,Treated,On support,1,8.614295006,1035,102,1,0.257799665
301101,1,1,30,72,1,0,7,22,98809.04688,2226.862305,433.0761719,2659.938477,0,1,0.508965611,0,0.550000012,10.60134411,8.120178223,16.91703796,7.173734188,2.706726313,36.540802,7.886434078,0.198850855,301,1,0,0.444904827,3,0.055874827,1,1,0.444904827,Treated,On support,1,8.650979996,904,435,1,0.022805906
301111,1,1,30,66,1,6,4,1,1,4076.32959,1111.449707,5187.779297,0,1,0.508965611,0,0.550000012,10.60134411,8.120178223,16.91703796,7.173734188,2.706726313,36.540802,8.554253578,0.00995033,301,1,0,0.290994881,2,0.07955298,1,1,0.290994881,Treated,On support,1,9.48780632,621,135,1,0.000131104
302015,1,2,30,45,1,3,7,1,1,3940.606689,4221.526367,8162.132813,0,0,2.150106907,1,0.949999988,10.26300335,8.120178223,16.91703796,6.944785118,2.368385553,40.60089493,9.007383347,0.00995033,302,1,0,0.459780339,3,0.103585953,2,1,0.459780339,Untreated,On support,1,,424,,0,
302025,1,2,30,38,1,0,10,1,1,3142.103027,2017.187988,5159.291016,0,0,2.150106907,1,0.949999988,10.26300335,8.120178223,16.91703796,6.944785118,2.368385553,40.60089493,8.548748016,0.00995033,302,1,0,0.561544947,3,0.099568883,1,1,0.561544947,Untreated,On support,1,,510,,0,
302033,1,2,30,39,1,0,5,4,22777.10156,2100.690186,1069.156738,3169.846924,0,1,0.508965611,1,0.949999988,10.26300335,8.120178223,16.91703796,6.944785118,2.368385553,40.60089493,8.061754227,0.039220713,302,1,0,0.559576944,3,0.097231585,1,1,0.559576944,Treated,Off support,,,1082,,0,
302043,1,2,30,35,1,0,6,2,16957.63867,2322.371094,412.7756348,2735.146729,0,1,0.508965611,1,0.949999988,10.26300335,8.120178223,16.91703796,6.944785118,2.368385553,40.60089493,7.914305687,0.019802628,302,1,0,0.567439642,3,0.100939129,2,1,0.567439642,Treated,Off support,,,1090,,0,
302044,1,2,30,29,1,0,3,1,1,3697.61377,3428.519531,7126.133301,0,0,1.214586973,1,0.949999988,10.26300335,8.120178223,16.91703796,6.944785118,2.368385553,40.60089493,8.871664047,0.00995033,302,1,0,0.57918284,3,0.105511969,2,1,0.57918284,Untreated,On support,1,,521,,0,
302053,1,2,30,46,0,0,9,14,42204.62891,2356.957031,2584.171875,4941.128906,0,1,0.508965611,1,0.949999988,10.26300335,8.120178223,16.91703796,6.944785118,2.368385553,40.60089493,8.505551338,0.131028265,302,1,0,0.557053984,3,0.011629833,1,1,0.557053984,Treated,Off support,,,1079,,0,
302054,1,2,30,45,1,0,5,14,54811.20703,3064.01416,1375.693359,4439.70752,0,0,1.214586973,1,0.949999988,10.26300335,8.120178223,16.91703796,6.944785118,2.368385553,40.60089493,8.398569107,0.131028265,302,1,0,0.547739679,3,0.088453611,1,1,0.547739679,Untreated,On support,1,,502,,0,
302063,1,2,30,33,1,0,5,2,17086.20898,2606.577393,599.5397949,3206.117188,0,1,0.508965611,1,0.949999988,10.26300335,8.120178223,16.91703796,6.944785118,2.368385553,40.60089493,8.073127747,0.019802628,302,1,0,0.5713612,3,0.102251187,2,1,0.5713612,Treated,Off support,,,1095,,0,
302093,1,2,30,48,1,0,8,12,41873.05469,2143.727051,518.9301758,2662.657227,0,1,0.508965611,1,0.949999988,10.26300335,8.120178223,16.91703796,6.944785118,2.368385553,40.60089493,7.887455463,0.113328688,302,1,0,0.541804419,3,0.087627529,1,1,0.541804419,Treated,On support,1,8.962079048,1057,13,1,0.413584956
303025,1,3,30,68,1,2,13,140,6157.802246,4038.019287,4338.048828,8376.068359,0,0,2.150106907,1,0.800000012,9.92466259,8.120178223,16.91703796,6.715836048,2.368385553,37.21748734,9.03325367,0.875468731,303,1,0,0.38052147,2,0.049687009,1,1,0.38052147,Untreated,On support,1,,255,,0,
303033,1,3,30,25,1,0,4,2,7396.129395,2075.382324,323.1154785,2398.497803,0,1,0.508965611,1,0.800000012,9.92466259,8.120178223,16.91703796,6.715836048,2.368385553,37.21748734,7.783014774,0.019802628,303,1,0,0.523038306,3,0.108341603,2,1,0.523038306,Treated,On support,1,8.720036507,1040,46,1,0.340880767
303034,1,3,30,42,0,0,6,9,38685.88281,1357.648804,595.4796143,1953.128418,0,1,1.214586973,1,0.800000012,9.92466259,8.120178223,16.91703796,6.715836048,2.368385553,37.21748734,7.577699661,0.086177699,303,1,0,0.500590964,3,0.012692157,1,1,0.500590964,Treated,On support,1,8.260803223,1009,157,1,0.187291285
303035,1,3,30,75,1,10,5,700,33157.39844,10799.83789,4849.099609,15648.9375,0,0,2.150106907,1,0.800000012,9.92466259,8.120178223,16.91703796,6.715836048,2.368385553,37.21748734,9.658222198,2.079441547,303,1,0,0.176646988,1,0.025781522,1,1,0.176646988,Untreated,On support,1,,42,,0,
303045,1,3,30,55,1,10,7,216,5684.125,5515.921387,2385.785645,7901.707031,0,0,2.150106907,1,0.800000012,9.92466259,8.120178223,16.91703796,6.715836048,2.368385553,37.21748734,8.974960327,1.150572062,303,1,0,0.20372043,2,0.059089868,1,1,0.20372043,Untreated,On support,1,,57,,0,
303064,1,3,30,45,1,0,4,4,17255.37695,2700.635986,559.9541016,3260.590088,0,1,1.214586973,1,0.800000012,9.92466259,8.120178223,16.91703796,6.715836048,2.368385553,37.21748734,8.089970589,0.039220713,303,1,0,0.483236257,3,0.094122342,1,1,0.483236257,Treated,On support,1,8.548748016,979,510,1,0.07830869
303094,1,3,30,40,1,4,7,5,25646.23047,2066.005371,517.1779785,2583.18335,0,0,1.214586973,1,0.800000012,9.92466259,8.120178223,16.91703796,6.715836048,2.368385553,37.21748734,7.85716486,0.048790164,303,1,0,0.377647231,2,0.1082578,2,1,0.377647231,Untreated,On support,1,,251,,0,
303104,1,3,30,62,1,2,8,1,7585.600586,2770.672607,801.0217285,3571.694336,0,0,1.214586973,1,0.800000012,9.92466259,8.120178223,16.91703796,6.715836048,2.368385553,37.21748734,8.181075096,0.00995033,303,1,0,0.391977961,2,0.09069376,1,1,0.391977961,Untreated,On support,1,,286,,0,
303114,1,3,30,42,1,0,7,1,5426.986328,4232.546387,830.3847656,5062.931152,0,0,1.214586973,1,0.800000012,9.92466259,8.120178223,16.91703796,6.715836048,2.368385553,37.21748734,8.529898643,0.00995033,303,1,0,0.489205609,3,0.097673468,1,1,0.489205609,Untreated,On support,1,,460,,0,
311013,1,1,31,30,1,12,8,297,551194.375,6391.257324,6157.802246,12549.05957,1,1,0.557248175,1,0,11.72914696,8.796859741,10.82690525,7.936897278,2.030044556,40.60089493,9.437480927,1.37876606,311,1,1,0.143867039,1,0.114999294,2,1,0.143867039,Treated,On support,1,8.326223373,539,23,1,0.001146512
311015,1,1,31,39,1,0,7,1,10150.22363,5515.147949,1275.061523,6790.209473,0,0,1.362162113,1,0,11.72914696,8.796859741,10.82690525,7.936897278,2.030044556,40.60089493,8.823384285,0.00995033,311,1,1,0.411276552,3,0.165974013,2,1,0.411276552,Untreated,On support,1,,334,,0,
311025,1,1,31,62,1,10,6,1,1,7355.52832,5819.461914,13174.99023,0,0,1.362162113,1,0,11.72914696,8.796859741,10.82690525,7.936897278,2.030044556,40.60089493,9.486151695,0.00995033,311,1,1,0.141072358,1,0.185787646,2,1,0.141072358,Untreated,On support,1,,20,,0,
311035,1,1,31,38,1,12,14,1,4195.425781,6868.124023,3506.661133,10374.78516,0,0,1.362162113,1,0,11.72914696,8.796859741,10.82690525,7.936897278,2.030044556,40.60089493,9.247229576,0.00995033,311,1,1,0.135006862,1,0.219906665,3,1,0.135006862,Untreated,On support,1,,17,,0,
311044,1,1,31,50,1,0,5,1,1,3646.501465,460.1435547,4106.64502,0,0,1.5702703,1,0,11.72914696,8.796859741,10.82690525,7.936897278,2.030044556,40.60089493,8.320605278,0.00995033,311,1,1,0.390061084,2,0.156045268,2,1,0.390061084,Untreated,On support,1,,277,,0,
311053,1,1,31,42,1,0,5,1.5,13059.9541,4320.476074,742.3198242,5062.795898,0,1,0.557248175,1,0,11.72914696,8.796859741,10.82690525,7.936897278,2.030044556,40.60089493,8.529871941,0.014888613,311,1,1,0.405461894,3,0.162820086,2,1,0.405461894,Treated,On support,1,10.77322292,806,337,1,0.007089988
311064,1,1,31,38,1,10,6,1,22012.45117,8771.597656,13777.23633,22548.83398,0,0,1.5702703,1,0,11.72914696,8.796859741,10.82690525,7.936897278,2.030044556,40.60089493,10.02348328,0.00995033,311,1,1,0.169602372,1,0.210455782,3,1,0.169602372,Untreated,On support,1,,36,,0,
311103,1,1,31,38,0,0,7,4,66534.71094,2487.868164,1167.275391,3655.143555,1,0,0.557248175,1,0,11.72914696,8.796859741,10.82690525,7.936897278,2.030044556,40.60089493,8.204164505,0.039220713,311,1,1,0.424368721,3,0.029286044,1,1,0.424368721,Untreated,On support,1,,356,,0,
312014,1,2,31,55,0,1,1,46.5,63377.99219,4552.713379,1109.757813,5662.471191,0,1,1.544378757,0,0.25,9.699102402,8.120178223,17.59371948,6.563203812,2.537555933,37.89416885,8.641792297,0.381855249,312,1,0,0.412459279,3,0.004844153,1,1,0.412459279,Treated,On support,1,8.568786621,823,354,1,0.010327725
312023,1,2,31,47,1,0,5,15,72046.28125,3518.744141,874.9492188,4393.693359,0,1,0.596449733,0,0.25,9.699102402,8.120178223,17.59371948,6.563203812,2.537555933,37.89416885,8.388153076,0.13976194,312,1,0,0.44583416,3,0.057356808,1,1,0.44583416,Treated,On support,1,7.898602486,907,438,1,0.025759156
312025,1,2,31,60,1,0,8,1,338.3407898,2871.836426,2429.709961,5301.546387,0,0,1.056213021,0,0.25,9.699102402,8.120178223,17.59371948,6.563203812,2.537555933,37.89416885,8.575942039,0.00995033,312,1,0,0.420321047,3,0.056823057,1,1,0.420321047,Untreated,On support,1,,350,,0,
312043,1,2,31,61,1,0,6,32,139213.7031,2668.155273,4763.838379,7431.993652,0,1,0.596449733,0,0.25,9.699102402,8.120178223,17.59371948,6.563203812,2.537555933,37.89416885,8.913683891,0.27763173,312,1,0,0.418370887,3,0.046951301,1,1,0.418370887,Treated,On support,1,8.005030632,837,368,1,0.012053375
312064,1,2,31,46,1,7,7,1,548.1120605,2066.972168,1118.941406,3185.913574,0,0,1.544378757,0,0.25,9.699102402,8.120178223,17.59371948,6.563203812,2.537555933,37.89416885,8.066807747,0.00995033,312,1,0,0.258903672,2,0.078224109,1,1,0.258903672,Untreated,On support,1,,96,,0,
312073,1,2,31,45,1,0,6,3.5,65908.78906,4058.284912,1222.537842,5280.822754,0,1,0.596449733,0,0.25,9.699102402,8.120178223,17.59371948,6.563203812,2.537555933,37.89416885,8.572026253,0.034401428,312,1,0,0.449781998,3,0.062421719,1,1,0.449781998,Treated,On support,1,8.048023224,917,448,1,0.030028733
312074,1,2,31,66,1,10,6,1,33.83407974,5264.131348,2943.564941,8207.696289,0,0,1.544378757,0,0.25,9.699102402,8.120178223,17.59371948,6.563203812,2.537555933,37.89416885,9.01294899,0.00995033,312,1,0,0.166651503,1,0.074577158,1,1,0.166651503,Untreated,On support,1,,34,,0,
312083,1,2,31,56,1,0,6,18,100148.875,5095.412109,1873.844238,6969.256348,0,1,0.596449733,0,0.25,9.699102402,8.120178223,17.59371948,6.563203812,2.537555933,37.89416885,8.849407196,0.165514439,312,1,0,0.428140797,3,0.052700086,1,1,0.428140797,Treated,On support,1,8.057890892,864,395,1,0.014953429
312093,1,2,31,52,1,0,6,9,28258.22461,2685.749023,487.7749023,3173.523926,0,1,0.596449733,0,0.25,9.699102402,8.120178223,17.59371948,6.563203812,2.537555933,37.89416885,8.062912941,0.086177699,312,1,0,0.435988869,3,0.057291298,1,1,0.435988869,Treated,On support,1,8.385891914,887,418,1,0.022042427
312103,1,2,31,40,1,0,7,1,4682.63623,3707.248047,1003.422363,4710.67041,0,1,0.596449733,0,0.25,9.699102402,8.120178223,17.59371948,6.563203812,2.537555933,37.89416885,8.457798004,0.00995033,312,1,0,0.459672517,3,0.065763139,1,1,0.459672517,Treated,On support,1,7.790110111,931,462,1,0.031251517
313014,1,3,31,35,1,7,5,5,22049.66797,3668.696777,1339.152832,5007.849609,0,1,0.981379986,1,0.100000001,10.60134411,8.120178223,10.82690525,7.173734188,2.706726313,43.307621,8.518961906,0.048790164,313,1,0,0.25112173,2,0.052823175,1,1,0.25112173,Treated,On support,1,8.756701469,594,93,1,0.001798717
313015,1,3,31,45,1,0,6,100,204188.6563,2829.656494,338.5666504,3168.223145,0,0,1.560240984,1,0.100000001,10.60134411,8.120178223,10.82690525,7.173734188,2.706726313,43.307621,8.061242104,0.693147182,313,1,0,0.418651475,3,0.023654963,1,1,0.418651475,Untreated,On support,1,,345,,0,
313023,1,3,31,65,1,0,3,3.5,36456.21875,3997.834717,12884.0166,16881.85156,0,1,0.660642564,1,0.100000001,10.60134411,8.120178223,10.82690525,7.173734188,2.706726313,43.307621,9.734053612,0.034401428,313,1,0,0.380122915,2,0.033083744,1,1,0.380122915,Treated,On support,1,8.009216309,730,261,1,0.004257123
313024,1,3,31,54,1,0,8,40.5,151732.3125,5075.111816,995.1445313,6070.256348,0,1,0.981379986,1,0.100000001,10.60134411,8.120178223,10.82690525,7.173734188,2.706726313,43.307621,8.711320877,0.340037316,313,1,0,0.401192916,3,0.028797112,1,1,0.401192916,Treated,On support,1,8.037824631,791,322,1,0.005225796
313034,1,3,31,65,1,0,12,10.5,63763.70313,4095.953369,6012.879883,10108.83301,0,1,0.981379986,1,0.100000001,10.60134411,8.120178223,10.82690525,7.173734188,2.706726313,43.307621,9.221263885,0.099845335,313,1,0,0.380122915,2,0.031502467,1,1,0.380122915,Treated,On support,1,8.667428017,731,262,1,0.004409424
313044,1,3,31,37,1,0,4,3,18013.26172,2153.877441,439.8430176,2593.720459,0,1,0.981379986,1,0.100000001,10.60134411,8.120178223,10.82690525,7.173734188,2.706726313,43.307621,7.861234188,0.029558802,313,1,0,0.434307038,3,0.041618764,1,1,0.434307038,Treated,On support,1,8.584934235,878,409,1,0.016211771
313045,1,3,31,70,1,5,18,1,1,4630.531738,1185.320801,5815.852539,0,0,1.560240984,1,0.100000001,10.60134411,8.120178223,10.82690525,7.173734188,2.706726313,43.307621,8.668514252,0.00995033,313,1,0,0.242480937,2,0.038634051,1,1,0.242480937,Untreated,On support,1,,85,,0,
313053,1,3,31,42,1,0,5,6,50906.75781,3196.102539,8345.78418,11541.88672,0,1,0.660642564,1,0.100000001,10.60134411,8.120178223,10.82690525,7.173734188,2.706726313,43.307621,9.353824615,0.058268908,313,1,0,0.424508615,3,0.039180795,1,1,0.424508615,Treated,On support,1,7.915356636,857,388,1,0.015985964
313062,1,3,31,40,1,0,8,3,21410.20508,1859.859253,195.3917236,2055.250977,0,1,0.660642564,1,0.100000001,10.60134411,8.120178223,10.82690525,7.173734188,2.706726313,43.307621,7.628639698,0.029558802,313,1,0,0.428422741,3,0.040641648,1,1,0.428422741,Treated,On support,1,8.022399902,865,396,1,0.015572722
321013,1,1,32,31,1,0,6,18,72587.63281,2838.679199,1860.648438,4699.327637,1,1,0.588461578,0,0.100000001,9.811882973,8.120178223,9.473542213,6.639520168,2.537555933,40.60089493,8.455387115,0.165514439,321,1,1,0.444287143,3,0.055329058,1,1,0.444287143,Treated,On support,1,8.606940269,903,434,1,0.022521157
321014,1,1,32,32,1,5,6,12,33391.52734,3705.508301,1453.737305,5159.245605,1,0,1.549450636,0,0.100000001,9.811882973,8.120178223,9.473542213,6.639520168,2.537555933,40.60089493,8.548739433,0.113328688,321,1,1,0.303859503,2,0.066720771,1,1,0.303859503,Untreated,On support,1,,149,,0,
321015,1,1,32,63,0,0,9,1,1,2374.400391,4681.583496,7055.983887,0,0,1.067307711,0,0.100000001,9.811882973,8.120178223,9.473542213,6.639520168,2.537555933,40.60089493,8.861773491,0.00995033,321,1,1,0.393092522,2,0.00498868,1,1,0.393092522,Untreated,On support,1,,288,,0,
321023,1,1,32,62,1,6,8,80,203890.9375,2928.000977,5403.80957,8331.810547,0,1,0.588461578,0,0.100000001,9.811882973,8.120178223,9.473542213,6.639520168,2.537555933,40.60089493,9.027956009,0.587786674,321,1,1,0.230652735,2,0.039723149,1,1,0.230652735,Treated,On support,1,8.139987946,579,77,1,0.003909497
321043,1,1,32,45,1,0,9,68,90925.69531,1998.917358,483.7520752,2482.669434,0,1,0.588461578,0,0.100000001,9.811882973,8.120178223,9.473542213,6.639520168,2.537555933,40.60089493,7.817492485,0.518793821,321,1,1,0.416842466,3,0.038779324,1,1,0.416842466,Treated,On support,1,8.068293571,834,365,1,0.012015605
321044,1,1,32,42,1,5,5,1,1,3413.317139,1710.244873,5123.562012,0,0,1.549450636,0,0.100000001,9.811882973,8.120178223,9.473542213,6.639520168,2.537555933,40.60089493,8.541800499,0.00995033,321,1,1,0.286636121,2,0.066409957,1,1,0.286636121,Untreated,On support,1,,126,,0,
321064,1,1,32,48,1,4,8,1,1,3852.348145,1359.537598,5211.885742,0,0,1.549450636,0,0.100000001,9.811882973,8.120178223,9.473542213,6.639520168,2.537555933,40.60089493,8.558888435,0.00995033,321,1,1,0.301693403,2,0.061608301,1,1,0.301693403,Untreated,On support,1,,145,,0,
321092,1,1,32,52,1,14,7,25,49803.76172,3736.249023,4617.674805,8353.923828,0,1,0.588461578,0,0.100000001,9.811882973,8.120178223,9.473542213,6.639520168,2.537555933,40.60089493,9.03060627,0.223143548,321,1,1,0.10098395,1,0.071354965,1,1,0.10098395,Treated,On support,1,8.827702522,535,4,1,0.003567238
